id,data,cliente,produto,categoria,regiao,quantidade,preco,receita_total,mes,trimestre,ano,faixa_receita_item
757,2024-02-10,Cliente_017,Tablet,Celulares,Sudeste,3.0,1800.0,5400.0,2,Q1,2024,Alto Valor
758,2024-06-16,Cliente_013,Teclado,Periféricos,Norte,2.0,250.0,500.0,6,Q2,2024,Médio Valor
759,2024-12-23,Cliente_014,Tablet,Celulares,Sudeste,1.0,1800.0,1800.0,12,Q4,2024,Médio Valor
760,2024-02-14,Cliente_030,Smartphone,Celulares,Centro-Oeste,2.0,2200.0,4400.0,2,Q1,2024,Médio Valor
761,2024-11-09,Cliente_020,Monitor,Computadores,Sul,5.0,1200.0,6000.0,11,Q4,2024,Alto Valor
762,2024-12-02,Cliente_024,Mouse,Periféricos,Sudeste,2.0,120.0,240.0,12,Q4,2024,Baixo Valor
763,2024-12-28,Cliente_005,Notebook,Computadores,Sul,3.0,3500.0,10500.0,12,Q4,2024,Alto Valor
764,2024-06-26,Cliente_017,Monitor,Computadores,Norte,5.0,1200.0,6000.0,6,Q2,2024,Alto Valor
765,2024-07-09,Cliente_005,Smartphone,Celulares,Nordeste,2.0,2200.0,4400.0,7,Q3,2024,Médio Valor
766,2024-06-20,Cliente_026,Notebook,Computadores,Centro-Oeste,5.0,3500.0,17500.0,6,Q2,2024,Alto Valor
767,2024-02-02,Cliente_009,Teclado,Periféricos,Norte,2.0,250.0,500.0,2,Q1,2024,Médio Valor
768,2024-08-21,Cliente_017,Monitor,Computadores,Nordeste,1.0,1200.0,1200.0,8,Q3,2024,Médio Valor
769,2024-10-17,Cliente_006,Monitor,Computadores,Nordeste,3.0,1200.0,3600.0,10,Q4,2024,Médio Valor
770,2024-02-22,Cliente_029,Tablet,Celulares,Norte,2.0,1800.0,3600.0,2,Q1,2024,Médio Valor
771,2024-09-17,Cliente_001,Smartphone,Celulares,Sul,1.0,2200.0,2200.0,9,Q3,2024,Médio Valor
772,2024-01-24,Cliente_016,Smartphone,Celulares,Nordeste,7.0,2200.0,15400.0,1,Q1,2024,Alto Valor
773,2024-04-01,Cliente_030,Smartphone,Celulares,Sul,9.0,2200.0,19800.0,4,Q2,2024,Alto Valor
774,2024-12-01,Cliente_014,Mouse,Periféricos,Sudeste,6.0,120.0,720.0,12,Q4,2024,Médio Valor
775,2024-08-01,Cliente_030,Smartphone,Celulares,Nordeste,5.0,2200.0,11000.0,8,Q3,2024,Alto Valor
777,2024-01-27,Cliente_006,Mouse,Periféricos,Sudeste,9.0,120.0,1080.0,1,Q1,2024,Médio Valor
778,2024-07-24,Cliente_003,Notebook,Computadores,Centro-Oeste,5.0,3500.0,17500.0,7,Q3,2024,Alto Valor
779,2024-06-16,Cliente_003,Tablet,Celulares,Norte,8.0,1800.0,14400.0,6,Q2,2024,Alto Valor
782,2024-09-09,Cliente_025,Teclado,Periféricos,Sudeste,9.0,250.0,2250.0,9,Q3,2024,Médio Valor
783,2024-03-18,Cliente_001,Smartphone,Celulares,Centro-Oeste,1.0,2200.0,2200.0,3,Q1,2024,Médio Valor
784,2024-10-04,Cliente_012,Smartphone,Celulares,Sul,6.0,2200.0,13200.0,10,Q4,2024,Alto Valor
785,2024-12-02,Cliente_013,Notebook,Computadores,Nordeste,2.0,3500.0,7000.0,12,Q4,2024,Alto Valor
787,2024-03-13,Cliente_023,Notebook,Computadores,Nordeste,2.0,3500.0,7000.0,3,Q1,2024,Alto Valor
789,2024-07-09,Cliente_015,Mouse,Periféricos,Sul,10.0,120.0,1200.0,7,Q3,2024,Médio Valor
790,2024-09-15,Cliente_005,Notebook,Computadores,Centro-Oeste,2.0,3500.0,7000.0,9,Q3,2024,Alto Valor
791,2024-10-17,Cliente_002,Teclado,Periféricos,Centro-Oeste,3.0,250.0,750.0,10,Q4,2024,Médio Valor
792,2024-05-29,Cliente_009,Smartphone,Celulares,Nordeste,7.0,2200.0,15400.0,5,Q2,2024,Alto Valor
793,2024-06-16,Cliente_011,Mouse,Periféricos,Centro-Oeste,5.0,120.0,600.0,6,Q2,2024,Médio Valor
794,2024-02-08,Cliente_007,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,2,Q1,2024,Alto Valor
795,2024-03-20,Cliente_004,Notebook,Computadores,Sudeste,8.0,3500.0,28000.0,3,Q1,2024,Alto Valor
796,2024-06-09,Cliente_014,Monitor,Computadores,Sul,9.0,1200.0,10800.0,6,Q2,2024,Alto Valor
797,2024-04-16,Cliente_015,Tablet,Celulares,Nordeste,8.0,1800.0,14400.0,4,Q2,2024,Alto Valor
798,2024-03-02,Cliente_003,Tablet,Celulares,Sudeste,5.0,1800.0,9000.0,3,Q1,2024,Alto Valor
799,2024-12-22,Cliente_020,Mouse,Periféricos,Sul,4.0,120.0,480.0,12,Q4,2024,Baixo Valor
800,2024-03-16,Cliente_003,Tablet,Celulares,Sudeste,6.0,1800.0,10800.0,3,Q1,2024,Alto Valor
801,2024-09-19,Cliente_002,Monitor,Computadores,Nordeste,5.0,1200.0,6000.0,9,Q3,2024,Alto Valor
802,2024-01-16,Cliente_013,Smartphone,Celulares,Centro-Oeste,9.0,2200.0,19800.0,1,Q1,2024,Alto Valor
803,2024-10-08,Cliente_008,Mouse,Periféricos,Sul,8.0,120.0,960.0,10,Q4,2024,Médio Valor
804,2024-03-12,Cliente_004,Notebook,Computadores,Sul,1.0,3500.0,3500.0,3,Q1,2024,Médio Valor
805,2024-03-07,Cliente_007,Smartphone,Celulares,Centro-Oeste,6.0,2200.0,13200.0,3,Q1,2024,Alto Valor
806,2024-11-18,Cliente_021,Mouse,Periféricos,Sul,10.0,120.0,1200.0,11,Q4,2024,Médio Valor
807,2024-05-12,Cliente_030,Teclado,Periféricos,Sul,1.0,250.0,250.0,5,Q2,2024,Baixo Valor
808,2024-04-11,Cliente_029,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,4,Q2,2024,Alto Valor
809,2024-06-18,Cliente_004,Notebook,Computadores,Sul,8.0,3500.0,28000.0,6,Q2,2024,Alto Valor
810,2024-03-27,Cliente_030,Notebook,Computadores,Norte,7.0,3500.0,24500.0,3,Q1,2024,Alto Valor
811,2024-07-21,Cliente_016,Mouse,Periféricos,Sul,7.0,120.0,840.0,7,Q3,2024,Médio Valor
812,2024-08-06,Cliente_006,Mouse,Periféricos,Nordeste,4.0,120.0,480.0,8,Q3,2024,Baixo Valor
813,2024-05-20,Cliente_009,Smartphone,Celulares,Centro-Oeste,3.0,2200.0,6600.0,5,Q2,2024,Alto Valor
814,2024-11-10,Cliente_020,Notebook,Computadores,Norte,4.0,3500.0,14000.0,11,Q4,2024,Alto Valor
815,2024-05-31,Cliente_016,Mouse,Periféricos,Centro-Oeste,9.0,120.0,1080.0,5,Q2,2024,Médio Valor
816,2024-02-01,Cliente_003,Monitor,Computadores,Nordeste,7.0,1200.0,8400.0,2,Q1,2024,Alto Valor
817,2024-08-02,Cliente_007,Smartphone,Celulares,Norte,4.0,2200.0,8800.0,8,Q3,2024,Alto Valor
818,2024-10-05,Cliente_026,Mouse,Periféricos,Sul,7.0,120.0,840.0,10,Q4,2024,Médio Valor
819,2024-07-02,Cliente_016,Mouse,Periféricos,Norte,8.0,120.0,960.0,7,Q3,2024,Médio Valor
820,2024-10-16,Cliente_017,Tablet,Celulares,Nordeste,7.0,1800.0,12600.0,10,Q4,2024,Alto Valor
821,2024-04-02,Cliente_001,Tablet,Celulares,Nordeste,10.0,1800.0,18000.0,4,Q2,2024,Alto Valor
822,2024-01-16,Cliente_029,Smartphone,Celulares,Nordeste,1.0,2200.0,2200.0,1,Q1,2024,Médio Valor
823,2024-09-28,Cliente_012,Monitor,Computadores,Norte,4.0,1200.0,4800.0,9,Q3,2024,Médio Valor
824,2024-02-21,Cliente_008,Smartphone,Celulares,Sudeste,5.0,2200.0,11000.0,2,Q1,2024,Alto Valor
825,2024-01-29,Cliente_025,Teclado,Periféricos,Sudeste,10.0,250.0,2500.0,1,Q1,2024,Médio Valor
826,2024-06-30,Cliente_030,Monitor,Computadores,Sudeste,3.0,1200.0,3600.0,6,Q2,2024,Médio Valor
827,2024-10-30,Cliente_011,Smartphone,Celulares,Nordeste,10.0,2200.0,22000.0,10,Q4,2024,Alto Valor
829,2024-03-13,Cliente_019,Teclado,Periféricos,Sudeste,8.0,250.0,2000.0,3,Q1,2024,Médio Valor
830,2024-06-07,Cliente_006,Teclado,Periféricos,Centro-Oeste,1.0,250.0,250.0,6,Q2,2024,Baixo Valor
831,2024-01-29,Cliente_008,Notebook,Computadores,Norte,4.0,3500.0,14000.0,1,Q1,2024,Alto Valor
832,2024-09-26,Cliente_016,Notebook,Computadores,Sul,6.0,3500.0,21000.0,9,Q3,2024,Alto Valor
833,2024-04-13,Cliente_026,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,4,Q2,2024,Médio Valor
834,2024-03-31,Cliente_030,Mouse,Periféricos,Nordeste,1.0,120.0,120.0,3,Q1,2024,Baixo Valor
835,2024-03-16,Cliente_019,Notebook,Computadores,Sudeste,2.0,3500.0,7000.0,3,Q1,2024,Alto Valor
836,2024-07-05,Cliente_003,Teclado,Periféricos,Nordeste,7.0,250.0,1750.0,7,Q3,2024,Médio Valor
837,2024-02-21,Cliente_011,Teclado,Periféricos,Nordeste,6.0,250.0,1500.0,2,Q1,2024,Médio Valor
838,2024-03-21,Cliente_024,Smartphone,Celulares,Centro-Oeste,8.0,2200.0,17600.0,3,Q1,2024,Alto Valor
839,2024-06-11,Cliente_006,Mouse,Periféricos,Norte,10.0,120.0,1200.0,6,Q2,2024,Médio Valor
840,2024-04-24,Cliente_022,Tablet,Celulares,Norte,3.0,1800.0,5400.0,4,Q2,2024,Alto Valor
841,2024-06-06,Cliente_024,Monitor,Computadores,Nordeste,3.0,1200.0,3600.0,6,Q2,2024,Médio Valor
842,2024-01-01,Cliente_023,Smartphone,Celulares,Norte,7.0,2200.0,15400.0,1,Q1,2024,Alto Valor
843,2024-01-17,Cliente_006,Teclado,Periféricos,Norte,6.0,250.0,1500.0,1,Q1,2024,Médio Valor
844,2024-04-23,Cliente_021,Teclado,Periféricos,Norte,2.0,250.0,500.0,4,Q2,2024,Médio Valor
845,2024-03-13,Cliente_011,Monitor,Computadores,Sul,4.0,1200.0,4800.0,3,Q1,2024,Médio Valor
846,2024-06-12,Cliente_006,Tablet,Celulares,Sul,6.0,1800.0,10800.0,6,Q2,2024,Alto Valor
847,2024-01-06,Cliente_009,Monitor,Computadores,Sudeste,4.0,1200.0,4800.0,1,Q1,2024,Médio Valor
848,2024-02-04,Cliente_012,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,2,Q1,2024,Baixo Valor
849,2024-01-01,Cliente_002,Mouse,Periféricos,Centro-Oeste,8.0,120.0,960.0,1,Q1,2024,Médio Valor
850,2024-08-02,Cliente_006,Mouse,Periféricos,Centro-Oeste,8.0,120.0,960.0,8,Q3,2024,Médio Valor
851,2024-06-28,Cliente_018,Monitor,Computadores,Centro-Oeste,2.0,1200.0,2400.0,6,Q2,2024,Médio Valor
852,2024-10-22,Cliente_021,Monitor,Computadores,Sudeste,3.0,1200.0,3600.0,10,Q4,2024,Médio Valor
853,2024-02-07,Cliente_026,Monitor,Computadores,Sul,5.0,1200.0,6000.0,2,Q1,2024,Alto Valor
854,2024-06-12,Cliente_009,Notebook,Computadores,Sul,2.0,3500.0,7000.0,6,Q2,2024,Alto Valor
855,2024-03-28,Cliente_029,Tablet,Celulares,Centro-Oeste,3.0,1800.0,5400.0,3,Q1,2024,Alto Valor
856,2024-02-08,Cliente_018,Mouse,Periféricos,Sul,6.0,120.0,720.0,2,Q1,2024,Médio Valor
857,2024-11-10,Cliente_029,Teclado,Periféricos,Centro-Oeste,1.0,250.0,250.0,11,Q4,2024,Baixo Valor
858,2024-11-30,Cliente_006,Monitor,Computadores,Norte,7.0,1200.0,8400.0,11,Q4,2024,Alto Valor
859,2024-01-28,Cliente_004,Smartphone,Celulares,Nordeste,4.0,2200.0,8800.0,1,Q1,2024,Alto Valor
860,2024-07-28,Cliente_023,Smartphone,Celulares,Norte,9.0,2200.0,19800.0,7,Q3,2024,Alto Valor
861,2024-12-04,Cliente_010,Tablet,Celulares,Nordeste,4.0,1800.0,7200.0,12,Q4,2024,Alto Valor
863,2024-03-19,Cliente_002,Monitor,Computadores,Nordeste,1.0,1200.0,1200.0,3,Q1,2024,Médio Valor
865,2024-02-19,Cliente_001,Smartphone,Celulares,Sudeste,3.0,2200.0,6600.0,2,Q1,2024,Alto Valor
866,2024-05-29,Cliente_003,Mouse,Periféricos,Centro-Oeste,2.0,120.0,240.0,5,Q2,2024,Baixo Valor
867,2024-07-22,Cliente_016,Tablet,Celulares,Centro-Oeste,5.0,1800.0,9000.0,7,Q3,2024,Alto Valor
868,2024-11-24,Cliente_018,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,11,Q4,2024,Alto Valor
869,2024-07-14,Cliente_012,Tablet,Celulares,Sudeste,8.0,1800.0,14400.0,7,Q3,2024,Alto Valor
870,2024-05-14,Cliente_015,Notebook,Computadores,Centro-Oeste,5.0,3500.0,17500.0,5,Q2,2024,Alto Valor
871,2024-05-17,Cliente_019,Smartphone,Celulares,Sul,3.0,2200.0,6600.0,5,Q2,2024,Alto Valor
872,2024-12-07,Cliente_004,Mouse,Periféricos,Sul,6.0,120.0,720.0,12,Q4,2024,Médio Valor
873,2024-07-30,Cliente_025,Teclado,Periféricos,Norte,4.0,250.0,1000.0,7,Q3,2024,Médio Valor
874,2024-02-01,Cliente_027,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,2,Q1,2024,Médio Valor
875,2024-10-01,Cliente_022,Monitor,Computadores,Centro-Oeste,10.0,1200.0,12000.0,10,Q4,2024,Alto Valor
876,2024-08-31,Cliente_010,Smartphone,Celulares,Sul,7.0,2200.0,15400.0,8,Q3,2024,Alto Valor
877,2024-01-18,Cliente_017,Mouse,Periféricos,Norte,9.0,120.0,1080.0,1,Q1,2024,Médio Valor
878,2024-12-12,Cliente_020,Teclado,Periféricos,Sudeste,2.0,250.0,500.0,12,Q4,2024,Médio Valor
879,2024-03-29,Cliente_006,Monitor,Computadores,Sudeste,4.0,1200.0,4800.0,3,Q1,2024,Médio Valor
880,2024-01-22,Cliente_014,Smartphone,Celulares,Sul,7.0,2200.0,15400.0,1,Q1,2024,Alto Valor
881,2024-11-17,Cliente_005,Smartphone,Celulares,Norte,5.0,2200.0,11000.0,11,Q4,2024,Alto Valor
882,2024-02-04,Cliente_003,Tablet,Celulares,Centro-Oeste,9.0,1800.0,16200.0,2,Q1,2024,Alto Valor
883,2024-10-09,Cliente_011,Monitor,Computadores,Nordeste,9.0,1200.0,10800.0,10,Q4,2024,Alto Valor
884,2024-01-07,Cliente_026,Monitor,Computadores,Norte,10.0,1200.0,12000.0,1,Q1,2024,Alto Valor
885,2024-08-02,Cliente_004,Teclado,Periféricos,Centro-Oeste,3.0,250.0,750.0,8,Q3,2024,Médio Valor
886,2024-10-17,Cliente_019,Smartphone,Celulares,Norte,2.0,2200.0,4400.0,10,Q4,2024,Médio Valor
887,2024-10-15,Cliente_025,Notebook,Computadores,Sul,5.0,3500.0,17500.0,10,Q4,2024,Alto Valor
889,2024-12-01,Cliente_016,Monitor,Computadores,Norte,10.0,1200.0,12000.0,12,Q4,2024,Alto Valor
890,2024-01-20,Cliente_006,Monitor,Computadores,Nordeste,7.0,1200.0,8400.0,1,Q1,2024,Alto Valor
891,2024-11-12,Cliente_020,Smartphone,Celulares,Centro-Oeste,1.0,2200.0,2200.0,11,Q4,2024,Médio Valor
892,2024-06-18,Cliente_023,Monitor,Computadores,Sudeste,1.0,1200.0,1200.0,6,Q2,2024,Médio Valor
893,2024-08-31,Cliente_030,Mouse,Periféricos,Nordeste,6.0,120.0,720.0,8,Q3,2024,Médio Valor
895,2024-09-08,Cliente_028,Tablet,Celulares,Sul,4.0,1800.0,7200.0,9,Q3,2024,Alto Valor
896,2024-06-02,Cliente_024,Smartphone,Celulares,Centro-Oeste,6.0,2200.0,13200.0,6,Q2,2024,Alto Valor
897,2024-08-01,Cliente_020,Tablet,Celulares,Sul,4.0,1800.0,7200.0,8,Q3,2024,Alto Valor
898,2024-04-18,Cliente_030,Monitor,Computadores,Centro-Oeste,8.0,1200.0,9600.0,4,Q2,2024,Alto Valor
899,2024-07-10,Cliente_027,Teclado,Periféricos,Sul,9.0,250.0,2250.0,7,Q3,2024,Médio Valor
900,2024-02-03,Cliente_010,Smartphone,Celulares,Norte,7.0,2200.0,15400.0,2,Q1,2024,Alto Valor
902,2024-04-08,Cliente_029,Smartphone,Celulares,Sudeste,1.0,2200.0,2200.0,4,Q2,2024,Médio Valor
903,2024-01-17,Cliente_015,Smartphone,Celulares,Sul,6.0,2200.0,13200.0,1,Q1,2024,Alto Valor
904,2024-04-11,Cliente_009,Mouse,Periféricos,Nordeste,8.0,120.0,960.0,4,Q2,2024,Médio Valor
905,2024-07-22,Cliente_021,Teclado,Periféricos,Sul,1.0,250.0,250.0,7,Q3,2024,Baixo Valor
906,2024-07-09,Cliente_016,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,7,Q3,2024,Alto Valor
907,2024-08-30,Cliente_019,Smartphone,Celulares,Norte,6.0,2200.0,13200.0,8,Q3,2024,Alto Valor
908,2024-03-24,Cliente_027,Tablet,Celulares,Nordeste,2.0,1800.0,3600.0,3,Q1,2024,Médio Valor
909,2024-01-15,Cliente_013,Tablet,Celulares,Sul,3.0,1800.0,5400.0,1,Q1,2024,Alto Valor
910,2024-04-19,Cliente_028,Teclado,Periféricos,Sudeste,4.0,250.0,1000.0,4,Q2,2024,Médio Valor
911,2024-04-15,Cliente_009,Mouse,Periféricos,Centro-Oeste,9.0,120.0,1080.0,4,Q2,2024,Médio Valor
912,2024-12-15,Cliente_001,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,12,Q4,2024,Alto Valor
913,2024-03-29,Cliente_020,Mouse,Periféricos,Sul,4.0,120.0,480.0,3,Q1,2024,Baixo Valor
915,2024-07-11,Cliente_028,Monitor,Computadores,Nordeste,8.0,1200.0,9600.0,7,Q3,2024,Alto Valor
916,2024-04-21,Cliente_015,Tablet,Celulares,Nordeste,9.0,1800.0,16200.0,4,Q2,2024,Alto Valor
917,2024-07-22,Cliente_019,Teclado,Periféricos,Sul,1.0,250.0,250.0,7,Q3,2024,Baixo Valor
918,2024-12-05,Cliente_027,Teclado,Periféricos,Nordeste,9.0,250.0,2250.0,12,Q4,2024,Médio Valor
920,2024-02-25,Cliente_016,Mouse,Periféricos,Sul,6.0,120.0,720.0,2,Q1,2024,Médio Valor
921,2024-11-23,Cliente_011,Tablet,Celulares,Nordeste,5.0,1800.0,9000.0,11,Q4,2024,Alto Valor
922,2024-12-30,Cliente_029,Mouse,Periféricos,Nordeste,4.0,120.0,480.0,12,Q4,2024,Baixo Valor
923,2024-09-21,Cliente_025,Smartphone,Celulares,Sudeste,1.0,2200.0,2200.0,9,Q3,2024,Médio Valor
924,2024-07-25,Cliente_022,Teclado,Periféricos,Nordeste,3.0,250.0,750.0,7,Q3,2024,Médio Valor
925,2024-01-14,Cliente_021,Mouse,Periféricos,Centro-Oeste,5.0,120.0,600.0,1,Q1,2024,Médio Valor
926,2024-08-02,Cliente_013,Tablet,Celulares,Centro-Oeste,1.0,1800.0,1800.0,8,Q3,2024,Médio Valor
927,2024-12-28,Cliente_019,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,12,Q4,2024,Médio Valor
928,2024-04-23,Cliente_022,Mouse,Periféricos,Norte,8.0,120.0,960.0,4,Q2,2024,Médio Valor
929,2024-07-02,Cliente_017,Mouse,Periféricos,Nordeste,3.0,120.0,360.0,7,Q3,2024,Baixo Valor
930,2024-10-12,Cliente_006,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,10,Q4,2024,Baixo Valor
931,2024-03-06,Cliente_024,Monitor,Computadores,Nordeste,9.0,1200.0,10800.0,3,Q1,2024,Alto Valor
932,2024-12-14,Cliente_029,Smartphone,Celulares,Nordeste,2.0,2200.0,4400.0,12,Q4,2024,Médio Valor
933,2024-06-30,Cliente_008,Smartphone,Celulares,Nordeste,7.0,2200.0,15400.0,6,Q2,2024,Alto Valor
934,2024-07-09,Cliente_009,Tablet,Celulares,Norte,5.0,1800.0,9000.0,7,Q3,2024,Alto Valor
935,2024-03-01,Cliente_016,Monitor,Computadores,Sul,10.0,1200.0,12000.0,3,Q1,2024,Alto Valor
936,2024-11-13,Cliente_003,Teclado,Periféricos,Centro-Oeste,4.0,250.0,1000.0,11,Q4,2024,Médio Valor
937,2024-03-02,Cliente_028,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,3,Q1,2024,Médio Valor
938,2024-07-30,Cliente_002,Tablet,Celulares,Sudeste,3.0,1800.0,5400.0,7,Q3,2024,Alto Valor
939,2024-06-24,Cliente_014,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,6,Q2,2024,Alto Valor
940,2024-06-10,Cliente_028,Smartphone,Celulares,Sudeste,2.0,2200.0,4400.0,6,Q2,2024,Médio Valor
941,2024-06-19,Cliente_021,Monitor,Computadores,Sudeste,6.0,1200.0,7200.0,6,Q2,2024,Alto Valor
942,2024-01-30,Cliente_001,Mouse,Periféricos,Centro-Oeste,5.0,120.0,600.0,1,Q1,2024,Médio Valor
943,2024-03-27,Cliente_019,Smartphone,Celulares,Sudeste,8.0,2200.0,17600.0,3,Q1,2024,Alto Valor
944,2024-03-07,Cliente_020,Notebook,Computadores,Centro-Oeste,7.0,3500.0,24500.0,3,Q1,2024,Alto Valor
945,2024-08-07,Cliente_016,Monitor,Computadores,Centro-Oeste,1.0,1200.0,1200.0,8,Q3,2024,Médio Valor
946,2024-09-30,Cliente_007,Notebook,Computadores,Nordeste,1.0,3500.0,3500.0,9,Q3,2024,Médio Valor
947,2024-09-28,Cliente_007,Tablet,Celulares,Sul,1.0,1800.0,1800.0,9,Q3,2024,Médio Valor
948,2024-05-07,Cliente_008,Mouse,Periféricos,Nordeste,5.0,120.0,600.0,5,Q2,2024,Médio Valor
949,2024-02-22,Cliente_013,Smartphone,Celulares,Norte,10.0,2200.0,22000.0,2,Q1,2024,Alto Valor
950,2024-03-26,Cliente_003,Tablet,Celulares,Sul,5.0,1800.0,9000.0,3,Q1,2024,Alto Valor
951,2024-08-21,Cliente_024,Tablet,Celulares,Norte,10.0,1800.0,18000.0,8,Q3,2024,Alto Valor
952,2024-06-21,Cliente_014,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,6,Q2,2024,Médio Valor
954,2024-01-10,Cliente_008,Monitor,Computadores,Sudeste,3.0,1200.0,3600.0,1,Q1,2024,Médio Valor
955,2024-01-12,Cliente_019,Smartphone,Celulares,Norte,3.0,2200.0,6600.0,1,Q1,2024,Alto Valor
956,2024-07-06,Cliente_023,Notebook,Computadores,Sul,7.0,3500.0,24500.0,7,Q3,2024,Alto Valor
957,2024-05-10,Cliente_025,Mouse,Periféricos,Norte,10.0,120.0,1200.0,5,Q2,2024,Médio Valor
958,2024-10-31,Cliente_002,Notebook,Computadores,Sul,1.0,3500.0,3500.0,10,Q4,2024,Médio Valor
960,2024-03-04,Cliente_018,Monitor,Computadores,Nordeste,8.0,1200.0,9600.0,3,Q1,2024,Alto Valor
961,2024-03-19,Cliente_007,Mouse,Periféricos,Sul,5.0,120.0,600.0,3,Q1,2024,Médio Valor
962,2024-12-04,Cliente_004,Monitor,Computadores,Norte,5.0,1200.0,6000.0,12,Q4,2024,Alto Valor
963,2024-11-06,Cliente_023,Teclado,Periféricos,Sudeste,7.0,250.0,1750.0,11,Q4,2024,Médio Valor
964,2024-09-18,Cliente_024,Notebook,Computadores,Norte,2.0,3500.0,7000.0,9,Q3,2024,Alto Valor
965,2024-02-28,Cliente_026,Tablet,Celulares,Sul,8.0,1800.0,14400.0,2,Q1,2024,Alto Valor
966,2024-11-07,Cliente_007,Smartphone,Celulares,Nordeste,9.0,2200.0,19800.0,11,Q4,2024,Alto Valor
968,2024-01-21,Cliente_018,Smartphone,Celulares,Centro-Oeste,4.0,2200.0,8800.0,1,Q1,2024,Alto Valor
969,2024-09-03,Cliente_011,Mouse,Periféricos,Sudeste,1.0,120.0,120.0,9,Q3,2024,Baixo Valor
971,2024-09-09,Cliente_005,Mouse,Periféricos,Sul,9.0,120.0,1080.0,9,Q3,2024,Médio Valor
972,2024-02-21,Cliente_029,Notebook,Computadores,Nordeste,4.0,3500.0,14000.0,2,Q1,2024,Alto Valor
973,2024-05-31,Cliente_009,Monitor,Computadores,Centro-Oeste,1.0,1200.0,1200.0,5,Q2,2024,Médio Valor
974,2024-03-30,Cliente_028,Notebook,Computadores,Sul,5.0,3500.0,17500.0,3,Q1,2024,Alto Valor
975,2024-12-12,Cliente_011,Tablet,Celulares,Centro-Oeste,2.0,1800.0,3600.0,12,Q4,2024,Médio Valor
976,2024-01-24,Cliente_001,Notebook,Computadores,Sudeste,3.0,3500.0,10500.0,1,Q1,2024,Alto Valor
977,2024-07-02,Cliente_029,Tablet,Celulares,Centro-Oeste,10.0,1800.0,18000.0,7,Q3,2024,Alto Valor
978,2024-02-17,Cliente_012,Tablet,Celulares,Nordeste,3.0,1800.0,5400.0,2,Q1,2024,Alto Valor
979,2024-07-24,Cliente_013,Notebook,Computadores,Centro-Oeste,5.0,3500.0,17500.0,7,Q3,2024,Alto Valor
980,2024-12-19,Cliente_028,Monitor,Computadores,Centro-Oeste,7.0,1200.0,8400.0,12,Q4,2024,Alto Valor
981,2024-03-26,Cliente_004,Mouse,Periféricos,Sudeste,1.0,120.0,120.0,3,Q1,2024,Baixo Valor
982,2024-02-23,Cliente_014,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,2,Q1,2024,Alto Valor
983,2024-12-13,Cliente_015,Teclado,Periféricos,Sudeste,10.0,250.0,2500.0,12,Q4,2024,Médio Valor
984,2024-07-02,Cliente_020,Monitor,Computadores,Sul,3.0,1200.0,3600.0,7,Q3,2024,Médio Valor
985,2024-09-06,Cliente_004,Monitor,Computadores,Centro-Oeste,8.0,1200.0,9600.0,9,Q3,2024,Alto Valor
986,2024-02-02,Cliente_009,Notebook,Computadores,Nordeste,1.0,3500.0,3500.0,2,Q1,2024,Médio Valor
987,2024-12-13,Cliente_017,Mouse,Periféricos,Norte,10.0,120.0,1200.0,12,Q4,2024,Médio Valor
989,2024-12-18,Cliente_023,Teclado,Periféricos,Norte,2.0,250.0,500.0,12,Q4,2024,Médio Valor
990,2024-12-04,Cliente_024,Monitor,Computadores,Sudeste,8.0,1200.0,9600.0,12,Q4,2024,Alto Valor
991,2024-12-05,Cliente_022,Tablet,Celulares,Centro-Oeste,3.0,1800.0,5400.0,12,Q4,2024,Alto Valor
992,2024-11-09,Cliente_002,Teclado,Periféricos,Sul,3.0,250.0,750.0,11,Q4,2024,Médio Valor
993,2024-08-28,Cliente_028,Teclado,Periféricos,Centro-Oeste,3.0,250.0,750.0,8,Q3,2024,Médio Valor
994,2024-09-08,Cliente_011,Notebook,Computadores,Sudeste,6.0,3500.0,21000.0,9,Q3,2024,Alto Valor
995,2024-01-26,Cliente_017,Tablet,Celulares,Sudeste,9.0,1800.0,16200.0,1,Q1,2024,Alto Valor
996,2024-07-12,Cliente_013,Mouse,Periféricos,Sudeste,2.0,120.0,240.0,7,Q3,2024,Baixo Valor
997,2024-08-15,Cliente_026,Monitor,Computadores,Norte,8.0,1200.0,9600.0,8,Q3,2024,Alto Valor
998,2024-09-12,Cliente_015,Notebook,Computadores,Nordeste,2.0,3500.0,7000.0,9,Q3,2024,Alto Valor
999,2024-11-30,Cliente_001,Monitor,Computadores,Sul,7.0,1200.0,8400.0,11,Q4,2024,Alto Valor
